2025-06-02 14:11:09.621 | INFO     | utils.logger:setup_logging:23 - Logging configured.
2025-06-03 15:33:31.774 | INFO     | __main__:display_server_info:45 - ======================================================================
2025-06-03 15:33:31.774 | INFO     | __main__:display_server_info:46 - 🌐 FastAPI Server: http://127.0.0.1:5000
2025-06-03 15:33:31.775 | INFO     | __main__:display_server_info:47 - 🔌 WebSocket Server: ws://127.0.0.1:5002/ws
2025-06-03 15:33:31.775 | INFO     | __main__:display_server_info:48 - 📊 Environment: development
2025-06-03 15:33:31.776 | INFO     | __main__:display_server_info:49 - 🔧 Debug Mode: True
2025-06-03 15:33:31.776 | INFO     | __main__:display_server_info:50 - 
2025-06-03 15:33:31.779 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'weather_agent': {'id': 'weather_agent_001', 'name': 'Weather Agent', 'description': 'Provides current weather info and forecasts.', 'a2a_endpoint': 'http://127.0.0.1:5211/a2a', 'tool_name': 'weather_tool'}
2025-06-03 15:33:31.782 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'weather_agent': {'id': 'weather_agent_001', 'name': 'Weather Agent', 'description': 'Provides current weather info and forecasts.', 'a2a_endpoint': 'http://127.0.0.1:5211/a2a', 'tool_name': 'weather_tool'}
2025-06-03 15:33:31.782 | INFO     | __main__:check_agent_availability:34 - ✅ Weather Agent configured at http://127.0.0.1:5211/a2a
2025-06-03 15:33:31.785 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'web_search_agent': {'id': 'web_search_agent_001', 'name': 'Web Search Agent', 'description': 'Performs real-time web searches.', 'a2a_endpoint': 'http://127.0.0.1:5412/a2a', 'tool_name': 'web_search_tool'}
2025-06-03 15:33:31.788 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'web_search_agent': {'id': 'web_search_agent_001', 'name': 'Web Search Agent', 'description': 'Performs real-time web searches.', 'a2a_endpoint': 'http://127.0.0.1:5412/a2a', 'tool_name': 'web_search_tool'}
2025-06-03 15:33:31.788 | INFO     | __main__:check_agent_availability:34 - ✅ Web Search Agent configured at http://127.0.0.1:5412/a2a
2025-06-03 15:33:31.791 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'news_agent': {'id': 'news_agent_001', 'name': 'News Agent', 'description': 'Fetches latest news articles by keyword/category.', 'a2a_endpoint': 'http://127.0.0.1:5313/a2a', 'tool_name': 'news_tool'}
2025-06-03 15:33:31.795 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'news_agent': {'id': 'news_agent_001', 'name': 'News Agent', 'description': 'Fetches latest news articles by keyword/category.', 'a2a_endpoint': 'http://127.0.0.1:5313/a2a', 'tool_name': 'news_tool'}
2025-06-03 15:33:31.796 | INFO     | __main__:check_agent_availability:34 - ✅ News Agent configured at http://127.0.0.1:5313/a2a
2025-06-03 15:33:31.796 | INFO     | __main__:display_server_info:56 - 🤖 Available A2A Agents:
2025-06-03 15:33:31.796 | INFO     | __main__:display_server_info:58 -    • Weather Agent: http://127.0.0.1:5211/a2a
2025-06-03 15:33:31.797 | INFO     | __main__:display_server_info:58 -    • Web Search Agent: http://127.0.0.1:5412/a2a
2025-06-03 15:33:31.797 | INFO     | __main__:display_server_info:58 -    • News Agent: http://127.0.0.1:5313/a2a
2025-06-03 15:33:31.797 | INFO     | __main__:display_server_info:65 - 
2025-06-03 15:33:31.797 | INFO     | __main__:display_server_info:66 - 💡 API Documentation available at:
2025-06-03 15:33:31.798 | INFO     | __main__:display_server_info:67 -    • Swagger UI: http://127.0.0.1:5000/docs
2025-06-03 15:33:31.799 | INFO     | __main__:display_server_info:68 -    • ReDoc: http://127.0.0.1:5000/redoc
2025-06-03 15:33:31.800 | INFO     | __main__:display_server_info:69 - ======================================================================
2025-06-03 15:33:31.800 | INFO     | __main__:configure_uvicorn:150 - 🔧 Development mode: Hot-reloading enabled
2025-06-03 15:33:31.801 | INFO     | __main__:main_async:168 - 🚀 Starting Multi-Agent System Server...
2025-06-03 15:33:31.801 | INFO     | __main__:main_async:169 - Press Ctrl+C to stop the server
2025-06-03 15:33:32.211 | INFO     | server.agent_server:lifespan:25 - Agent Server starting up...
2025-06-03 15:33:32.211 | INFO     | server.orchestrator:initialize:34 - Initializing OrchestratorAgent with Google ADK and Perplexity AI...
2025-06-03 15:33:32.212 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/.well-known/agent.json
2025-06-03 15:33:32.406 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/.well-known/agent.json, trying next endpoint
2025-06-03 15:33:32.406 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/a2a
2025-06-03 15:33:32.438 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/a2a, trying next endpoint
2025-06-03 15:33:32.438 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/agent-card
2025-06-03 15:33:32.461 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/agent-card, trying next endpoint
2025-06-03 15:33:32.462 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/info
2025-06-03 15:33:32.481 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/info, trying next endpoint
2025-06-03 15:33:32.482 | WARNING  | protocols.a2a_protocol:discover_agent_card:87 - Could not discover agent card at any endpoint for http://127.0.0.1:5211/a2a
2025-06-03 15:33:32.485 | WARNING  | server.orchestrator:initialize:58 - Could not discover AgentCard for weather_agent at http://127.0.0.1:5211/a2a. It might not be running.
2025-06-03 15:33:32.487 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/.well-known/agent.json
2025-06-03 15:33:32.729 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/.well-known/agent.json, trying next endpoint
2025-06-03 15:33:32.729 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/a2a
2025-06-03 15:33:32.766 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/a2a, trying next endpoint
2025-06-03 15:33:32.766 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/agent-card
2025-06-03 15:33:32.793 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/agent-card, trying next endpoint
2025-06-03 15:33:32.794 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/info
2025-06-03 15:33:32.810 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/info, trying next endpoint
2025-06-03 15:33:32.810 | WARNING  | protocols.a2a_protocol:discover_agent_card:87 - Could not discover agent card at any endpoint for http://127.0.0.1:5412/a2a
2025-06-03 15:33:32.811 | WARNING  | server.orchestrator:initialize:58 - Could not discover AgentCard for web_search_agent at http://127.0.0.1:5412/a2a. It might not be running.
2025-06-03 15:33:32.811 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/.well-known/agent.json
2025-06-03 15:33:33.066 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/.well-known/agent.json, trying next endpoint
2025-06-03 15:33:33.066 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/a2a
2025-06-03 15:33:33.094 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/a2a, trying next endpoint
2025-06-03 15:33:33.094 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/agent-card
2025-06-03 15:33:33.114 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/agent-card, trying next endpoint
2025-06-03 15:33:33.114 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/info
2025-06-03 15:33:33.142 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/info, trying next endpoint
2025-06-03 15:33:33.142 | WARNING  | protocols.a2a_protocol:discover_agent_card:87 - Could not discover agent card at any endpoint for http://127.0.0.1:5313/a2a
2025-06-03 15:33:33.143 | WARNING  | server.orchestrator:initialize:58 - Could not discover AgentCard for news_agent at http://127.0.0.1:5313/a2a. It might not be running.
2025-06-03 15:33:33.144 | INFO     | server.orchestrator:initialize:62 - Loaded 0 ADK tools from A2A agent configurations.
2025-06-03 15:33:33.145 | INFO     | server.orchestrator:initialize:92 - OrchestratorAgent fully initialized and ready.
2025-06-03 15:33:33.146 | INFO     | server.agent_server:lifespan:28 - Orchestrator Agent initialized.
2025-06-03 15:33:33.151 | INFO     | server.agent_server:lifespan:44 - Registered A2A tool for agent: weather_agent
2025-06-03 15:33:33.153 | INFO     | server.agent_server:lifespan:44 - Registered A2A tool for agent: web_search_agent
2025-06-03 15:33:33.154 | INFO     | server.agent_server:lifespan:44 - Registered A2A tool for agent: news_agent
2025-06-03 15:33:33.158 | INFO     | server.agent_server:lifespan:48 - Agent Server startup complete.
2025-06-03 15:33:33.159 | INFO     | server.api_gateway:_websocket_response_listener:56 - WebSocket response listener started.
2025-06-03 15:33:33.159 | INFO     | core.message_broker:consume:30 - Created new queue for topic 'InternalMessageType.ORCHESTRATOR_RESPONSE'.
2025-06-03 15:34:39.719 | INFO     | server.agent_server:lifespan:50 - Agent Server shutting down...
2025-06-03 15:34:39.720 | INFO     | server.websocket_handler:disconnect_all:61 - All WebSocket connections disconnected.
2025-06-03 15:34:39.721 | INFO     | server.orchestrator:shutdown:95 - Shutting down OrchestratorAgent...
2025-06-03 15:34:39.722 | DEBUG    | core.message_broker:publish:16 - Publishing message to topic 'InternalMessageType.AGENT_STATUS_UPDATE': {'status': 'shutdown', 'message': 'Server is shutting down.'}
2025-06-03 15:34:39.722 | WARNING  | core.message_broker:publish:24 - No active queue or subscribers for topic 'InternalMessageType.AGENT_STATUS_UPDATE'. Message not delivered.
2025-06-03 15:34:39.723 | INFO     | server.agent_server:lifespan:57 - Agent Server shutdown complete.
2025-06-03 15:34:39.728 | INFO     | __main__:main_async:182 - 🏁 Server stopped
2025-06-03 15:34:39.730 | INFO     | __main__:main:189 - 🛑 Shutdown signal received
2025-06-03 16:11:58.248 | INFO     | utils.logger:setup_logging:23 - Logging configured.
2025-06-03 16:11:58.249 | INFO     | __main__:startup_checks:114 - 🔍 Performing startup checks...
2025-06-03 16:11:58.253 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'weather_agent': {'id': 'weather_agent_001', 'name': 'Weather Agent', 'description': 'Provides current weather info and forecasts.', 'a2a_endpoint': 'http://127.0.0.1:5211/a2a', 'tool_name': 'weather_tool'}
2025-06-03 16:11:58.255 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'web_search_agent': {'id': 'web_search_agent_001', 'name': 'Web Search Agent', 'description': 'Performs real-time web searches.', 'a2a_endpoint': 'http://127.0.0.1:5412/a2a', 'tool_name': 'web_search_tool'}
2025-06-03 16:11:58.259 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'news_agent': {'id': 'news_agent_001', 'name': 'News Agent', 'description': 'Fetches latest news articles by keyword/category.', 'a2a_endpoint': 'http://127.0.0.1:5313/a2a', 'tool_name': 'news_tool'}
2025-06-03 16:11:58.260 | INFO     | __main__:validate_configuration:109 - ✅ Configuration validation passed
2025-06-03 16:11:58.260 | INFO     | __main__:startup_checks:124 - ✅ All startup checks passed
2025-06-03 16:11:58.260 | INFO     | __main__:display_server_info:43 - ======================================================================
2025-06-03 16:11:58.263 | INFO     | __main__:display_server_info:44 - 🚀 MULTI-AGENT SYSTEM SERVER STARTUP
2025-06-03 16:11:58.263 | INFO     | __main__:display_server_info:45 - ======================================================================
2025-06-03 16:11:58.264 | INFO     | __main__:display_server_info:46 - 🌐 FastAPI Server: http://127.0.0.1:5000
2025-06-03 16:11:58.264 | INFO     | __main__:display_server_info:47 - 🔌 WebSocket Server: ws://127.0.0.1:5002/ws
2025-06-03 16:11:58.265 | INFO     | __main__:display_server_info:48 - 📊 Environment: development
2025-06-03 16:11:58.265 | INFO     | __main__:display_server_info:49 - 🔧 Debug Mode: True
2025-06-03 16:11:58.266 | INFO     | __main__:display_server_info:50 - 
2025-06-03 16:11:58.270 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'weather_agent': {'id': 'weather_agent_001', 'name': 'Weather Agent', 'description': 'Provides current weather info and forecasts.', 'a2a_endpoint': 'http://127.0.0.1:5211/a2a', 'tool_name': 'weather_tool'}
2025-06-03 16:11:58.273 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'weather_agent': {'id': 'weather_agent_001', 'name': 'Weather Agent', 'description': 'Provides current weather info and forecasts.', 'a2a_endpoint': 'http://127.0.0.1:5211/a2a', 'tool_name': 'weather_tool'}
2025-06-03 16:11:58.274 | INFO     | __main__:check_agent_availability:34 - ✅ Weather Agent configured at http://127.0.0.1:5211/a2a
2025-06-03 16:11:58.277 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'web_search_agent': {'id': 'web_search_agent_001', 'name': 'Web Search Agent', 'description': 'Performs real-time web searches.', 'a2a_endpoint': 'http://127.0.0.1:5412/a2a', 'tool_name': 'web_search_tool'}
2025-06-03 16:11:58.281 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'web_search_agent': {'id': 'web_search_agent_001', 'name': 'Web Search Agent', 'description': 'Performs real-time web searches.', 'a2a_endpoint': 'http://127.0.0.1:5412/a2a', 'tool_name': 'web_search_tool'}
2025-06-03 16:11:58.282 | INFO     | __main__:check_agent_availability:34 - ✅ Web Search Agent configured at http://127.0.0.1:5412/a2a
2025-06-03 16:11:58.284 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'news_agent': {'id': 'news_agent_001', 'name': 'News Agent', 'description': 'Fetches latest news articles by keyword/category.', 'a2a_endpoint': 'http://127.0.0.1:5313/a2a', 'tool_name': 'news_tool'}
2025-06-03 16:11:58.289 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'news_agent': {'id': 'news_agent_001', 'name': 'News Agent', 'description': 'Fetches latest news articles by keyword/category.', 'a2a_endpoint': 'http://127.0.0.1:5313/a2a', 'tool_name': 'news_tool'}
2025-06-03 16:11:58.290 | INFO     | __main__:check_agent_availability:34 - ✅ News Agent configured at http://127.0.0.1:5313/a2a
2025-06-03 16:11:58.290 | INFO     | __main__:display_server_info:56 - 🤖 Available A2A Agents:
2025-06-03 16:11:58.290 | INFO     | __main__:display_server_info:58 -    • Weather Agent: http://127.0.0.1:5211/a2a
2025-06-03 16:11:58.291 | INFO     | __main__:display_server_info:58 -    • Web Search Agent: http://127.0.0.1:5412/a2a
2025-06-03 16:11:58.291 | INFO     | __main__:display_server_info:58 -    • News Agent: http://127.0.0.1:5313/a2a
2025-06-03 16:11:58.291 | INFO     | __main__:display_server_info:65 - 
2025-06-03 16:11:58.291 | INFO     | __main__:display_server_info:66 - 💡 API Documentation available at:
2025-06-03 16:11:58.292 | INFO     | __main__:display_server_info:67 -    • Swagger UI: http://127.0.0.1:5000/docs
2025-06-03 16:11:58.293 | INFO     | __main__:display_server_info:68 -    • ReDoc: http://127.0.0.1:5000/redoc
2025-06-03 16:11:58.293 | INFO     | __main__:display_server_info:69 - ======================================================================
2025-06-03 16:11:58.294 | INFO     | __main__:configure_uvicorn:150 - 🔧 Development mode: Hot-reloading enabled
2025-06-03 16:11:58.294 | INFO     | __main__:main_async:168 - 🚀 Starting Multi-Agent System Server...
2025-06-03 16:11:58.295 | INFO     | __main__:main_async:169 - Press Ctrl+C to stop the server
2025-06-03 16:11:58.343 | INFO     | server.agent_server:lifespan:25 - Agent Server starting up...
2025-06-03 16:11:58.344 | INFO     | server.orchestrator:initialize:34 - Initializing OrchestratorAgent with Google ADK and Perplexity AI...
2025-06-03 16:11:58.344 | INFO     | server.orchestrator:initialize:40 - Found 3 agent configurations to process...
2025-06-03 16:11:58.344 | INFO     | server.orchestrator:initialize:43 - Processing agent: weather_agent with config: {'id': 'weather_agent_001', 'name': 'Weather Agent', 'description': 'Provides current weather info and forecasts.', 'a2a_endpoint': 'http://127.0.0.1:5211/a2a', 'tool_name': 'weather_tool'}
2025-06-03 16:11:58.345 | INFO     | server.orchestrator:initialize:50 - Attempting to discover agent card for weather_agent at http://127.0.0.1:5211/a2a
2025-06-03 16:11:58.345 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/.well-known/agent.json
2025-06-03 16:11:58.474 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/.well-known/agent.json, trying next endpoint
2025-06-03 16:11:58.474 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/a2a
2025-06-03 16:11:58.508 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/a2a, trying next endpoint
2025-06-03 16:11:58.508 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/agent-card
2025-06-03 16:11:58.539 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/agent-card, trying next endpoint
2025-06-03 16:11:58.539 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5211/a2a/info
2025-06-03 16:11:58.562 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5211/a2a/info, trying next endpoint
2025-06-03 16:11:58.562 | WARNING  | protocols.a2a_protocol:discover_agent_card:87 - Could not discover agent card at any endpoint for http://127.0.0.1:5211/a2a
2025-06-03 16:11:58.562 | WARNING  | server.orchestrator:initialize:80 - Could not discover AgentCard for weather_agent at http://127.0.0.1:5211/a2a. Trying fallback approach...
2025-06-03 16:11:58.564 | INFO     | server.orchestrator:_create_fallback_tool:152 - Creating fallback tool for weather_agent
2025-06-03 16:11:58.564 | INFO     | server.orchestrator:_create_fallback_tool:173 - Successfully created fallback tool for weather_agent
2025-06-03 16:11:58.565 | INFO     | server.orchestrator:initialize:43 - Processing agent: web_search_agent with config: {'id': 'web_search_agent_001', 'name': 'Web Search Agent', 'description': 'Performs real-time web searches.', 'a2a_endpoint': 'http://127.0.0.1:5412/a2a', 'tool_name': 'web_search_tool'}
2025-06-03 16:11:58.566 | INFO     | server.orchestrator:initialize:50 - Attempting to discover agent card for web_search_agent at http://127.0.0.1:5412/a2a
2025-06-03 16:11:58.567 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/.well-known/agent.json
2025-06-03 16:11:58.663 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/.well-known/agent.json, trying next endpoint
2025-06-03 16:11:58.663 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/a2a
2025-06-03 16:11:58.694 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/a2a, trying next endpoint
2025-06-03 16:11:58.695 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/agent-card
2025-06-03 16:11:58.732 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/agent-card, trying next endpoint
2025-06-03 16:11:58.732 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5412/a2a/info
2025-06-03 16:11:58.761 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5412/a2a/info, trying next endpoint
2025-06-03 16:11:58.762 | WARNING  | protocols.a2a_protocol:discover_agent_card:87 - Could not discover agent card at any endpoint for http://127.0.0.1:5412/a2a
2025-06-03 16:11:58.762 | WARNING  | server.orchestrator:initialize:80 - Could not discover AgentCard for web_search_agent at http://127.0.0.1:5412/a2a. Trying fallback approach...
2025-06-03 16:11:58.764 | INFO     | server.orchestrator:_create_fallback_tool:152 - Creating fallback tool for web_search_agent
2025-06-03 16:11:58.769 | INFO     | server.orchestrator:_create_fallback_tool:173 - Successfully created fallback tool for web_search_agent
2025-06-03 16:11:58.769 | INFO     | server.orchestrator:initialize:43 - Processing agent: news_agent with config: {'id': 'news_agent_001', 'name': 'News Agent', 'description': 'Fetches latest news articles by keyword/category.', 'a2a_endpoint': 'http://127.0.0.1:5313/a2a', 'tool_name': 'news_tool'}
2025-06-03 16:11:58.770 | INFO     | server.orchestrator:initialize:50 - Attempting to discover agent card for news_agent at http://127.0.0.1:5313/a2a
2025-06-03 16:11:58.770 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/.well-known/agent.json
2025-06-03 16:11:58.920 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/.well-known/agent.json, trying next endpoint
2025-06-03 16:11:58.920 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/a2a
2025-06-03 16:11:58.957 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/a2a, trying next endpoint
2025-06-03 16:11:58.957 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/agent-card
2025-06-03 16:11:58.996 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/agent-card, trying next endpoint
2025-06-03 16:11:58.997 | DEBUG    | protocols.a2a_protocol:discover_agent_card:52 - Attempting agent discovery at: http://127.0.0.1:5313/a2a/info
2025-06-03 16:11:59.014 | DEBUG    | protocols.a2a_protocol:discover_agent_card:78 - Invalid JSON response from http://127.0.0.1:5313/a2a/info, trying next endpoint
2025-06-03 16:11:59.014 | WARNING  | protocols.a2a_protocol:discover_agent_card:87 - Could not discover agent card at any endpoint for http://127.0.0.1:5313/a2a
2025-06-03 16:11:59.014 | WARNING  | server.orchestrator:initialize:80 - Could not discover AgentCard for news_agent at http://127.0.0.1:5313/a2a. Trying fallback approach...
2025-06-03 16:11:59.014 | INFO     | server.orchestrator:_create_fallback_tool:152 - Creating fallback tool for news_agent
2025-06-03 16:11:59.015 | INFO     | server.orchestrator:_create_fallback_tool:173 - Successfully created fallback tool for news_agent
2025-06-03 16:11:59.015 | INFO     | server.orchestrator:initialize:90 - Loaded 3 ADK tools from A2A agent configurations.
2025-06-03 16:11:59.015 | INFO     | server.orchestrator:initialize:104 - Successfully initialized Perplexity LLM
2025-06-03 16:11:59.016 | INFO     | server.orchestrator:initialize:129 - Successfully created Orchestrator Agent with 3 tools
2025-06-03 16:11:59.016 | INFO     | server.orchestrator:initialize:141 - Successfully created Runner
2025-06-03 16:11:59.017 | INFO     | server.orchestrator:initialize:147 - OrchestratorAgent fully initialized and ready.
2025-06-03 16:11:59.018 | INFO     | server.agent_server:lifespan:28 - Orchestrator Agent initialized.
2025-06-03 16:11:59.018 | INFO     | server.agent_server:lifespan:44 - Registered A2A tool for agent: weather_agent
2025-06-03 16:11:59.018 | INFO     | server.agent_server:lifespan:44 - Registered A2A tool for agent: web_search_agent
2025-06-03 16:11:59.019 | INFO     | server.agent_server:lifespan:44 - Registered A2A tool for agent: news_agent
2025-06-03 16:11:59.019 | INFO     | server.agent_server:lifespan:48 - Agent Server startup complete.
2025-06-03 16:11:59.019 | INFO     | server.api_gateway:_websocket_response_listener:56 - WebSocket response listener started.
2025-06-03 16:11:59.020 | INFO     | core.message_broker:consume:30 - Created new queue for topic 'InternalMessageType.ORCHESTRATOR_RESPONSE'.
2025-06-03 16:18:54.032 | INFO     | server.agent_server:lifespan:50 - Agent Server shutting down...
2025-06-03 16:18:54.054 | INFO     | server.websocket_handler:disconnect_all:61 - All WebSocket connections disconnected.
2025-06-03 16:18:54.057 | INFO     | server.orchestrator:shutdown:207 - Shutting down OrchestratorAgent...
2025-06-03 16:18:54.071 | DEBUG    | core.message_broker:publish:16 - Publishing message to topic 'InternalMessageType.AGENT_STATUS_UPDATE': {'status': 'shutdown', 'message': 'Server is shutting down.'}
2025-06-03 16:18:54.071 | WARNING  | core.message_broker:publish:24 - No active queue or subscribers for topic 'InternalMessageType.AGENT_STATUS_UPDATE'. Message not delivered.
2025-06-03 16:18:54.072 | INFO     | server.agent_server:lifespan:57 - Agent Server shutdown complete.
2025-06-03 16:18:54.083 | INFO     | __main__:main_async:182 - 🏁 Server stopped
2025-06-03 16:18:54.101 | INFO     | __main__:main:189 - 🛑 Shutdown signal received
2025-06-03 16:19:14.869 | INFO     | utils.logger:setup_logging:23 - Logging configured.
2025-06-03 16:19:14.871 | INFO     | __main__:startup_checks:114 - 🔍 Performing startup checks...
2025-06-03 16:19:14.873 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'weather_agent': {'id': 'weather_agent_001', 'name': 'Weather Agent', 'description': 'Provides current weather info and forecasts.', 'a2a_endpoint': 'http://127.0.0.1:5211/a2a', 'tool_name': 'weather_tool'}
2025-06-03 16:19:14.876 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'web_search_agent': {'id': 'web_search_agent_001', 'name': 'Web Search Agent', 'description': 'Performs real-time web searches.', 'a2a_endpoint': 'http://127.0.0.1:5412/a2a', 'tool_name': 'web_search_tool'}
2025-06-03 16:19:14.879 | INFO     | config.settings:load_agent_config:45 - Loaded config for agent 'news_agent': {'id': 'news_agent_001', 'name': 'News Agent', 'description': 'Fetches latest news articles by keyword/category.', 'a2a_endpoint': 'http://127.0.0.1:5313/a2a', 'tool_name': 'news_tool'}
2025-06-03 16:19:14.879 | INFO     | __main__:validate_configuration:109 - ✅ Configuration validation passed
2025-06-03 16:19:14.879 | INFO     | __main__:startup_checks:124 - ✅ All startup checks passed
2025-06-03 16:19:14.880 | INFO     | __main__:display_server_info:43 - ======================================================================
2025-06-03 16:19:14.880 | INFO     | __main__:display_server_info:44 - 🚀 MULTI-AGENT SYSTEM SERVER STARTUP
2025-06-03 16:19:14.880 | INFO     | __main__:display_server_info:45 - ======================================================================
2025-06-03 16:19:14.881 | INFO     | __main__:display_server_info:46 - 🌐 FastAPI Server: http://127.0.0.1:5000
2025-06-03 16:19:14.882 | INFO     | __main__:display_server_info:47 - 🔌 WebSocket Server: ws://127.0.0.1:5002/ws
2025-06-03 16:19:14.882 | INFO     | __main__:display_server_info:48 - 📊 Environment: development
2025-06-03 16:19:14.885 | INFO     | __main__:display_server_info:49 - 🔧 Debug Mode: True
